id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
1631,b23,0.1,b19,0.25,b19,0.25,b26,o-f<0.63
1632,trump,0.09,b17,0.17,b17,0.17,b21,o-f<0.63
1633,b16,0.21,b16,0.34,b16,0.34,b16,o-f<0.63
1634,b27,0.12,b27,0.12,b27,0.12,b27,o-f<0.63
1635,b18,0.12,b16,0.13,b16,0.13,b18,o-f<0.63
1636,trump,0.18,trump,0.25,trump,0.25,trump,o-f<0.63
1637,trump,0.16,trump,0.13,trump,0.13,trump,o-f<0.63
1638,b21,0.19,b21,0.3,b21,0.3,b21,o-f<0.63
1639,lan,0.26,lan,0.4,lan,0.4,lan,o-f<0.63
1640,trump,0.16,trump,0.25,trump,0.25,trump,o-f<0.63
1641,b27,0.1,b27,0.29,b27,0.29,b27,o-f<0.63
1642,trump,0.2,trump,0.36,trump,0.36,trump,o-f<0.63
1643,b24,0.15,b24,0.28,b24,0.28,b24,o-f<0.63
1644,b26,0.14,b26,0.3,b26,0.3,b26,o-f<0.63
1645,b19,0.09,b17,0.24,b17,0.24,b19,o-f<0.63
1646,b26,0.15,b26,0.45,b26,0.45,b26,o-f<0.63
1647,b17,0.09,b17,0.21,b17,0.21,b17,o-f<0.63
1648,b12,0.14,b12,0.43,b12,0.43,b12,o-f<0.63
1649,b15,0.15,b15,0.45,b15,0.45,b15,o-f<0.63
1650,b13,0.2,b17,0.14,b17,0.14,b13,o-f<0.63
1651,b11,0.19,b11,0.35,b11,0.35,b11,o-f<0.63
1652,b21,0.21,b21,0.37,b21,0.37,b21,o-f<0.63
1653,b17,0.18,b17,0.4,b17,0.4,b17,o-f<0.63
1654,b15,0.18,b15,0.16,b15,0.16,b15,o-f<0.63
1655,b11,0.19,b11,0.49,b11,0.49,b11,o-f<0.63
1656,b16,0.09,b19,0.12,b19,0.12,b24,o-f<0.63
1657,b15,0.16,b15,0.16,b15,0.16,b15,o-f<0.63
1658,b23,0.12,b26,0.15,b26,0.15,b26,o-f<0.63
1659,b15,0.22,b15,0.51,b15,0.51,b15,o-f<0.63
1660,b19,0.18,b19,0.36,b19,0.36,b19,o-f<0.63
1661,b22,0.11,b18,0.08,b18,0.08,b15,o-f<0.63
1662,trump,0.16,trump,0.29,trump,0.29,trump,o-f<0.63
1663,b15,0.15,b26,0.2,b26,0.2,b15,o-f<0.63
1664,b23,0.24,b23,0.36,b23,0.36,b23,o-f<0.63
1665,b26,0.14,b19,0.19,b19,0.19,b26,o-f<0.63
1666,b17,0.12,b24,0.12,b24,0.12,b17,o-f<0.63
1667,b18,0.18,b18,0.2,b18,0.2,b18,o-f<0.63
1668,b25,0.1,b25,0.2,b25,0.2,b25,o-f<0.63
1669,b15,0.17,b15,0.33,b15,0.33,b15,o-f<0.63
1670,b26,0.12,b23,0.22,b23,0.22,b26,o-f<0.63
1671,b12,0.15,b12,0.48,b12,0.48,b12,o-f<0.63
1672,b25,0.16,b25,0.28,b25,0.28,b25,o-f<0.63
1673,b21,0.13,b21,0.23,b21,0.23,b21,o-f<0.63
1674,b22,0.1,b26,0.2,b26,0.2,b12,o-f<0.63
1675,b19,0.15,b19,0.14,b19,0.14,b19,o-f<0.63
1676,b25,0.15,b25,0.16,b25,0.16,b25,o-f<0.63
1677,b25,0.17,b25,0.34,b25,0.34,b25,o-f<0.63
1678,b26,0.12,b15,0.16,b15,0.16,b26,o-f<0.63
1679,b22,0.17,b22,0.37,b22,0.37,b22,o-f<0.63
1680,zj,0.3,b15,0.13,b15,0.13,zj,o-f<0.63
1681,b23,0.11,b15,0.09,b15,0.09,b16,o-f<0.63
1682,andy,0.23,b15,0.17,b15,0.17,andy,o-f<0.63
1683,b12,0.16,b12,0.18,b12,0.18,b12,o-f<0.63
1684,b18,0.11,b25,0.16,b25,0.16,b18,o-f<0.63
1685,trump,0.14,trump,0.22,trump,0.22,trump,o-f<0.63
1686,zj,0.19,zj,0.14,zj,0.14,zj,o-f<0.63
1687,b20,0.14,b20,0.38,b20,0.38,b20,o-f<0.63
1688,b23,0.23,b23,0.26,b23,0.26,b23,o-f<0.63
1689,b21,0.18,b11,0.15,b11,0.15,b21,o-f<0.63
1690,b17,0.1,b18,0.14,b18,0.14,b17,o-f<0.63
1691,b16,0.21,b16,0.28,b16,0.28,b16,o-f<0.63
1692,b13,0.17,b13,0.45,b13,0.45,b13,o-f<0.63
1693,b27,0.19,b27,0.44,b27,0.44,b27,o-f<0.63
1694,lan,0.25,lan,0.15,lan,0.15,lan,o-f<0.63
1695,b24,0.16,b24,0.47,b24,0.47,b24,o-f<0.63
1696,b24,0.14,b16,0.13,b16,0.13,b24,o-f<0.63
1697,b13,0.17,b13,0.35,b13,0.35,b13,o-f<0.63
1698,b21,0.16,b21,0.2,b21,0.2,b21,o-f<0.63
1699,b11,0.12,b15,0.11,b15,0.11,b11,o-f<0.63
1700,b26,0.11,b18,0.12,b18,0.12,b26,o-f<0.63
1701,zj,0.29,zj,0.26,zj,0.26,zj,o-f<0.63
1702,b12,0.14,b12,0.16,b12,0.16,b12,o-f<0.63
1703,b24,0.17,b24,0.37,b24,0.37,b24,o-f<0.63
1704,b18,0.08,b19,0.17,b19,0.17,b24,o-f<0.63
1705,b18,0.11,b18,0.3,b18,0.3,b18,o-f<0.63
1706,b17,0.11,b17,0.49,b17,0.49,b17,o-f<0.63
1707,b11,0.21,b11,0.44,b11,0.44,b11,o-f<0.63
1708,b11,0.14,b19,0.19,b19,0.19,b11,o-f<0.63
1709,andy,0.28,andy,0.32,andy,0.32,andy,o-f<0.63
1710,b26,0.16,b26,0.24,b26,0.24,b26,o-f<0.63
1711,b23,0.16,b17,0.2,b17,0.2,b23,o-f<0.63
1712,b25,0.12,b25,0.26,b25,0.26,b25,o-f<0.63
1713,b20,0.12,b20,0.24,b20,0.24,b20,o-f<0.63
1714,b12,0.13,b12,0.32,b12,0.32,b12,o-f<0.63
1715,b27,0.19,b27,0.41,b27,0.41,b27,o-f<0.63
1716,b23,0.09,b19,0.21,b19,0.21,b25,o-f<0.63
1717,b16,0.13,b16,0.18,b16,0.18,b16,o-f<0.63
1718,b20,0.14,b20,0.43,b20,0.43,b20,o-f<0.63
1719,b20,0.12,b20,0.23,b20,0.23,b20,o-f<0.63
1720,b16,0.17,b16,0.15,b16,0.15,b16,o-f<0.63
1721,b19,0.13,b26,0.22,b26,0.22,b19,o-f<0.63
1722,b15,0.16,b15,0.43,b15,0.43,b15,o-f<0.63
1723,b16,0.2,b16,0.37,b16,0.37,b16,o-f<0.63
1724,b20,0.12,b20,0.34,b20,0.34,b20,o-f<0.63
1725,b20,0.11,b20,0.2,b20,0.2,b20,o-f<0.63
1726,b17,0.13,b18,0.18,b18,0.18,b17,o-f<0.63
1727,b12,0.12,b12,0.22,b12,0.22,b12,o-f<0.63
1728,b11,0.19,b11,0.33,b11,0.33,b11,o-f<0.63
1729,b21,0.16,b21,0.26,b21,0.26,b21,o-f<0.63
1730,trump,0.2,trump,0.25,trump,0.25,trump,o-f<0.63
1731,b15,0.16,b26,0.09,b26,0.09,b15,o-f<0.63
1732,b21,0.19,b21,0.28,b21,0.28,b21,o-f<0.63
1733,b13,0.21,b24,0.13,b24,0.13,b13,o-f<0.63
1734,b26,0.11,b26,0.33,b26,0.33,b26,o-f<0.63
1735,lan,0.32,b26,0.14,b26,0.14,lan,o-f<0.63
1736,b26,0.13,b18,0.26,b18,0.26,b26,o-f<0.63
1737,b15,0.11,b16,0.15,b16,0.15,b24,o-f<0.63
1738,b16,0.18,b18,0.17,b18,0.17,b16,o-f<0.63
1739,trump,0.17,trump,0.23,trump,0.23,trump,o-f<0.63
1740,b26,0.11,b26,0.31,b26,0.31,b26,o-f<0.63
1741,b25,0.16,b25,0.34,b25,0.34,b25,o-f<0.63
1742,b16,0.17,b16,0.25,b16,0.25,b16,o-f<0.63
1743,b23,0.14,b25,0.15,b25,0.15,b26,o-f<0.63
1744,b18,0.16,b18,0.4,b18,0.4,b18,o-f<0.63
1745,lan,0.28,lan,0.3,lan,0.3,lan,o-f<0.63
1746,b25,0.18,b25,0.4,b25,0.4,b25,o-f<0.63
1747,b11,0.16,b11,0.21,b11,0.21,b11,o-f<0.63
1748,b19,0.18,b26,0.23,b26,0.23,b19,o-f<0.63
1749,trump,0.21,trump,0.28,trump,0.28,trump,o-f<0.63
1750,b24,0.1,b16,0.15,b16,0.15,b24,o-f<0.63
1751,trump,0.17,trump,0.15,trump,0.15,trump,o-f<0.63
1752,b25,0.15,b25,0.22,b25,0.22,b25,o-f<0.63
1753,b13,0.15,b13,0.35,b13,0.35,b13,o-f<0.63
1754,b24,0.11,b26,0.22,b26,0.22,b24,o-f<0.63
1755,trump,0.27,trump,0.42,trump,0.42,trump,o-f<0.63
1756,b20,0.1,b20,0.25,b20,0.25,b20,o-f<0.63
1757,b13,0.2,b15,0.11,b15,0.11,b13,o-f<0.63
1758,b12,0.13,b18,0.15,b18,0.15,b12,o-f<0.63
1759,b22,0.16,b12,0.16,b12,0.16,b22,o-f<0.63
1760,zj,0.22,zj,0.21,zj,0.21,zj,o-f<0.63
1761,lan,0.25,trump,0.15,trump,0.15,lan,o-f<0.63
1762,b11,0.19,b11,0.41,b11,0.41,b11,o-f<0.63
1763,zj,0.22,zj,0.19,zj,0.19,zj,o-f<0.63
1764,b22,0.19,b22,0.41,b22,0.41,b22,o-f<0.63
1765,lan,0.24,b25,0.08,b25,0.08,lan,o-f<0.63
1766,b23,0.2,b23,0.26,b23,0.26,b23,o-f<0.63
1767,b24,0.17,b24,0.33,b24,0.33,b24,o-f<0.63
1768,b20,0.1,b11,0.1,b11,0.1,b20,o-f<0.63
1769,b24,0.12,b24,0.2,b24,0.2,b24,o-f<0.63
1770,b12,0.19,b12,0.34,b12,0.34,b12,o-f<0.63
1771,b11,0.18,b11,0.41,b11,0.41,b11,o-f<0.63
1772,b24,0.14,b24,0.17,b24,0.17,b24,o-f<0.63
1773,b24,0.22,b24,0.37,b24,0.37,b24,o-f<0.63
1774,b11,0.15,b11,0.22,b11,0.22,b11,o-f<0.63
1775,b25,0.16,b25,0.17,b25,0.17,b25,o-f<0.63
1776,b20,0.09,b19,0.32,b19,0.32,b20,o-f<0.63
1777,b11,0.19,b11,0.19,b11,0.19,b11,o-f<0.63
1778,b15,0.11,b26,0.17,b26,0.17,b15,o-f<0.63
1779,lan,0.27,lan,0.23,lan,0.23,lan,o-f<0.63
1780,andy,0.1,b16,0.13,b16,0.13,b13,o-f<0.63
1781,b26,0.11,b21,0.18,b21,0.18,b20,o-f<0.63
1782,b17,0.19,b17,0.49,b17,0.49,b17,o-f<0.63
1783,trump,0.23,trump,0.4,trump,0.4,trump,o-f<0.63
1784,b18,0.16,b16,0.14,b16,0.14,b18,o-f<0.63
1785,b11,0.09,b18,0.15,b18,0.15,b18,o-f<0.63
1786,b24,0.17,b24,0.38,b24,0.38,b24,o-f<0.63
1787,b18,0.29,b18,0.44,b18,0.44,b18,o-f<0.63
1788,b17,0.16,b17,0.22,b17,0.22,b17,o-f<0.63
1789,zj,0.23,zj,0.31,zj,0.31,zj,o-f<0.63
1790,b21,0.14,b26,0.13,b26,0.13,b21,o-f<0.63
1791,b27,0.13,b27,0.21,b27,0.21,b27,o-f<0.63
1792,b26,0.09,b18,0.12,b18,0.12,b20,o-f<0.63
1793,b22,0.19,b22,0.2,b22,0.2,b22,o-f<0.63
1794,b22,0.13,b22,0.36,b22,0.36,b22,o-f<0.63
1795,trump,0.2,trump,0.29,trump,0.29,trump,o-f<0.63
1796,b22,0.16,b13,0.15,b13,0.15,b22,o-f<0.63
1797,b13,0.12,b13,0.39,b13,0.39,b13,o-f<0.63
1798,b11,0.13,b11,0.29,b11,0.29,b11,o-f<0.63
1799,lan,0.27,lan,0.2,lan,0.2,lan,o-f<0.63
1800,b13,0.18,b13,0.41,b13,0.41,b13,o-f<0.63
1801,lan,0.15,b17,0.12,b17,0.12,lan,o-f<0.63
1802,b21,0.14,b18,0.11,b18,0.11,b21,o-f<0.63
1803,b13,0.11,b13,0.37,b13,0.37,b13,o-f<0.63
1804,zj,0.08,b24,0.16,b24,0.16,zj,o-f<0.63
1805,b18,0.1,b16,0.14,b16,0.14,b24,o-f<0.63
1806,b11,0.13,b11,0.34,b11,0.34,b11,o-f<0.63
1807,b26,0.12,b19,0.14,b19,0.14,b26,o-f<0.63
1808,b24,0.11,b16,0.16,b16,0.16,b24,o-f<0.63
1809,b25,0.18,b25,0.34,b25,0.34,b25,o-f<0.63
1810,b18,0.14,b18,0.15,b18,0.15,b18,o-f<0.63
1811,b18,0.13,b25,0.27,b25,0.27,b25,o-f<0.63
1812,b23,0.13,b26,0.14,b26,0.14,b26,o-f<0.63
1813,b23,0.1,b26,0.16,b26,0.16,b15,o-f<0.63
1814,b21,0.16,b21,0.23,b21,0.23,b21,o-f<0.63
1815,trump,0.11,b24,0.31,b24,0.31,b15,o-f<0.63
1816,b18,0.19,b18,0.22,b18,0.22,b18,o-f<0.63
1817,b19,0.2,b19,0.18,b19,0.18,b19,o-f<0.63
1818,b19,0.1,b16,0.12,b16,0.12,b20,o-f<0.63
1819,b16,0.09,b20,0.14,b20,0.14,b20,o-f<0.63
1820,b25,0.14,b23,0.21,b23,0.21,b25,o-f<0.63
1821,b20,0.1,b19,0.25,b19,0.25,b20,o-f<0.63
1822,b22,0.19,b22,0.38,b22,0.38,b22,o-f<0.63
1823,b26,0.11,b26,0.15,b26,0.15,b26,o-f<0.63
1824,b16,0.11,b26,0.16,b26,0.16,b16,o-f<0.63
1825,b18,0.13,b18,0.14,b18,0.14,b18,o-f<0.63
1826,b17,0.17,b17,0.43,b17,0.43,b17,o-f<0.63
1827,b16,0.15,b16,0.26,b16,0.26,b16,o-f<0.63
1828,b18,0.16,b18,0.19,b18,0.19,b18,o-f<0.63
1829,b16,0.23,b16,0.36,b16,0.36,b16,o-f<0.63
1830,b11,0.18,b11,0.38,b11,0.38,b11,o-f<0.63
1831,b25,0.12,b25,0.24,b25,0.24,b25,o-f<0.63
1832,b16,0.11,b20,0.18,b20,0.18,b19,o-f<0.63
1833,b17,0.17,b17,0.46,b17,0.46,b17,o-f<0.63
1834,b18,0.11,b18,0.17,b18,0.17,b24,o-f<0.63
1835,b23,0.14,b23,0.14,b23,0.14,b26,o-f<0.63
1836,b11,0.18,b11,0.34,b11,0.34,b11,o-f<0.63
1837,b17,0.16,b17,0.38,b17,0.38,b17,o-f<0.63
1838,b23,0.23,b23,0.35,b23,0.35,b23,o-f<0.63
1839,zj,0.2,zj,0.14,zj,0.14,zj,o-f<0.63
1840,b25,0.15,b25,0.21,b25,0.21,b25,o-f<0.63
1841,b19,0.13,b19,0.27,b19,0.27,b19,o-f<0.63
1842,b19,0.13,b17,0.18,b17,0.18,b19,o-f<0.63
1843,b11,0.17,b11,0.48,b11,0.48,b11,o-f<0.63
1844,b23,0.18,b23,0.4,b23,0.4,b23,o-f<0.63
1845,b16,0.13,b16,0.3,b16,0.3,b16,o-f<0.63
1846,b11,0.18,b11,0.48,b11,0.48,b11,o-f<0.63
1847,b19,0.12,b19,0.11,b19,0.11,b19,o-f<0.63
1848,b23,0.17,b11,0.29,b11,0.29,b11,o-f<0.63
1849,b11,0.19,b11,0.36,b11,0.36,b11,o-f<0.63
1850,b20,0.13,b20,0.22,b20,0.22,b20,o-f<0.63
1851,b23,0.09,b25,0.12,b25,0.12,b16,o-f<0.63
1852,b26,0.11,b26,0.17,b26,0.17,b26,o-f<0.63
1853,b27,0.12,b27,0.24,b27,0.24,b27,o-f<0.63
1854,b21,0.08,b12,0.13,b12,0.13,b21,o-f<0.63
1855,b16,0.13,b21,0.14,b21,0.14,b16,o-f<0.63
1856,b23,0.19,b23,0.42,b23,0.42,b23,o-f<0.63
1857,b11,0.13,b18,0.23,b18,0.23,b11,o-f<0.63
1858,b23,0.18,b15,0.24,b15,0.24,b23,o-f<0.63
1859,trump,0.23,trump,0.18,trump,0.18,trump,o-f<0.63
1860,b26,0.14,b17,0.31,b17,0.31,b26,o-f<0.63
1861,b12,0.13,b12,0.45,b12,0.45,b12,o-f<0.63
1862,b21,0.15,b21,0.3,b21,0.3,b21,o-f<0.63
1863,b24,0.14,b24,0.47,b24,0.47,b24,o-f<0.63
1864,b25,0.14,b18,0.13,b18,0.13,b25,o-f<0.63
1865,zj,0.22,zj,0.21,zj,0.21,zj,o-f<0.63
1866,b25,0.19,b25,0.41,b25,0.41,b25,o-f<0.63
1867,b18,0.23,b18,0.44,b18,0.44,b18,o-f<0.63
1868,b21,0.21,b21,0.3,b21,0.3,b21,o-f<0.63
1869,b26,0.1,b16,0.19,b16,0.19,b20,o-f<0.63
1870,b13,0.14,b13,0.4,b13,0.4,b13,o-f<0.63
1871,b27,0.13,b13,0.22,b13,0.22,b27,o-f<0.63
1872,b21,0.12,b21,0.25,b21,0.25,b21,o-f<0.63
1873,b23,0.19,b23,0.14,b23,0.14,b23,o-f<0.63
1874,b17,0.14,b17,0.3,b17,0.3,b17,o-f<0.63
1875,b15,0.18,b15,0.43,b15,0.43,b15,o-f<0.63
1876,b11,0.2,b11,0.44,b11,0.44,b11,o-f<0.63
1877,trump,0.22,trump,0.33,trump,0.33,trump,o-f<0.63
1878,zj,0.24,zj,0.22,zj,0.22,zj,o-f<0.63
1879,b27,0.2,b27,0.42,b27,0.42,b27,o-f<0.63
1880,b19,0.19,b19,0.41,b19,0.41,b19,o-f<0.63
1881,b16,0.16,b16,0.19,b16,0.19,b16,o-f<0.63
1882,b26,0.16,b26,0.41,b26,0.41,b26,o-f<0.63
1883,b26,0.12,b23,0.23,b23,0.23,b26,o-f<0.63
1884,b11,0.18,b11,0.47,b11,0.47,b11,o-f<0.63
1885,andy,0.23,zj,0.2,zj,0.2,andy,o-f<0.63
1886,b11,0.14,b26,0.17,b26,0.17,b11,o-f<0.63
1887,b12,0.13,b12,0.47,b12,0.47,b12,o-f<0.63
1888,b23,0.19,b23,0.28,b23,0.28,b23,o-f<0.63
1889,b22,0.16,b22,0.28,b22,0.28,b22,o-f<0.63
1890,b23,0.14,b17,0.33,b17,0.33,b17,o-f<0.63
1891,b23,0.11,b19,0.12,b19,0.12,b16,o-f<0.63
1892,b12,0.08,b12,0.17,b12,0.17,b12,o-f<0.63
1893,b23,0.23,b23,0.15,b23,0.15,b23,o-f<0.63
1894,b19,0.09,b18,0.16,b18,0.16,b12,o-f<0.63
1895,b21,0.12,b21,0.16,b21,0.16,b21,o-f<0.63
1896,b23,0.22,b23,0.33,b23,0.33,b23,o-f<0.63
1897,b18,0.28,b18,0.39,b18,0.39,b18,o-f<0.63
1898,b23,0.09,b18,0.21,b18,0.21,b12,o-f<0.63
1899,b12,0.15,b12,0.27,b12,0.27,b12,o-f<0.63
1900,b16,0.12,b16,0.2,b16,0.2,b16,o-f<0.63
1901,b15,0.12,b23,0.17,b23,0.17,b15,o-f<0.63
1902,b11,0.17,b11,0.34,b11,0.34,b11,o-f<0.63
1903,b16,0.15,b11,0.18,b11,0.18,b16,o-f<0.63
1904,b20,0.14,b20,0.38,b20,0.38,b20,o-f<0.63
1905,b24,0.11,b24,0.13,b24,0.13,b24,o-f<0.63
1906,b23,0.24,b23,0.36,b23,0.36,b23,o-f<0.63
1907,b23,0.26,b23,0.34,b23,0.34,b23,o-f<0.63
1908,zj,0.16,b15,0.27,b15,0.27,zj,o-f<0.63
1909,b23,0.2,b23,0.28,b23,0.28,b23,o-f<0.63
1910,b25,0.14,b25,0.27,b25,0.27,b25,o-f<0.63
1911,trump,0.21,trump,0.36,trump,0.36,trump,o-f<0.63
1912,b24,0.14,b24,0.19,b24,0.19,b24,o-f<0.63
1913,b17,0.16,b17,0.48,b17,0.48,b17,o-f<0.63
1914,b19,0.1,b19,0.15,b19,0.15,b19,o-f<0.63
1915,b12,0.1,b12,0.31,b12,0.31,b12,o-f<0.63
1916,b23,0.23,b23,0.38,b23,0.38,b23,o-f<0.63
1917,b20,0.11,b20,0.15,b20,0.15,b20,o-f<0.63
1918,andy,0.12,b16,0.19,b16,0.19,b13,o-f<0.63
1919,b23,0.12,b26,0.2,b26,0.2,b21,o-f<0.63
1920,b20,0.1,b20,0.33,b20,0.33,b20,o-f<0.63
1921,b26,0.14,b26,0.26,b26,0.26,b26,o-f<0.63
1922,zj,0.26,zj,0.14,zj,0.14,zj,o-f<0.63
1923,b22,0.2,b22,0.45,b22,0.45,b22,o-f<0.63
1924,b17,0.1,b17,0.21,b17,0.21,b17,o-f<0.63
1925,b19,0.19,b26,0.18,b26,0.18,b19,o-f<0.63
1926,b23,0.16,b23,0.32,b23,0.32,b23,o-f<0.63
1927,b17,0.18,b17,0.38,b17,0.38,b17,o-f<0.63
1928,b23,0.12,b17,0.21,b17,0.21,b17,o-f<0.63
1929,b23,0.13,b18,0.21,b18,0.21,b18,o-f<0.63
1930,b22,0.1,b15,0.12,b15,0.12,b27,o-f<0.63
1931,b23,0.09,b19,0.23,b19,0.23,b20,o-f<0.63
1932,b20,0.13,b20,0.36,b20,0.36,b20,o-f<0.63
1933,b26,0.13,b26,0.27,b26,0.27,b26,o-f<0.63
1934,b16,0.14,b26,0.21,b26,0.21,b16,o-f<0.63
1935,b22,0.13,b22,0.34,b22,0.34,b22,o-f<0.63
1936,andy,0.28,andy,0.36,andy,0.36,andy,o-f<0.63
1937,b21,0.11,b19,0.24,b19,0.24,b21,o-f<0.63
1938,trump,0.09,b19,0.22,b19,0.22,b19,o-f<0.63
1939,b27,0.17,b27,0.24,b27,0.24,b27,o-f<0.63
1940,b12,0.13,b11,0.12,b11,0.12,b12,o-f<0.63
1941,b15,0.12,b24,0.18,b24,0.18,b15,o-f<0.63
1942,b19,0.11,b18,0.12,b18,0.12,b26,o-f<0.63
1943,b11,0.18,b11,0.33,b11,0.33,b11,o-f<0.63
1944,b23,0.2,b23,0.29,b23,0.29,b23,o-f<0.63
1945,b17,0.09,b17,0.21,b17,0.21,b17,o-f<0.63
1946,b23,0.1,b26,0.23,b26,0.23,b17,o-f<0.63
1947,b23,0.1,b19,0.19,b19,0.19,b26,o-f<0.63
1948,trump,0.22,trump,0.37,trump,0.37,trump,o-f<0.63
1949,b17,0.2,b17,0.55,b17,0.55,b17,o-f<0.63
1950,b20,0.13,b20,0.3,b20,0.3,b20,o-f<0.63
1951,b12,0.18,b12,0.41,b12,0.41,b12,o-f<0.63
1952,b11,0.16,b11,0.31,b11,0.31,b11,o-f<0.63
1953,trump,0.23,trump,0.22,trump,0.22,trump,o-f<0.63
1954,b15,0.16,b18,0.22,b18,0.22,b15,o-f<0.63
1955,lan,0.2,lan,0.34,lan,0.34,lan,o-f<0.63
1956,b13,0.2,b13,0.43,b13,0.43,b13,o-f<0.63
1957,b18,0.23,b18,0.47,b18,0.47,b18,o-f<0.63
1958,b16,0.14,b11,0.17,b11,0.17,b16,o-f<0.63
1959,b18,0.17,b18,0.25,b18,0.25,b18,o-f<0.63
1960,lan,0.26,lan,0.16,lan,0.16,lan,o-f<0.63
1961,b21,0.15,b16,0.18,b16,0.18,b21,o-f<0.63
1962,b27,0.16,b27,0.43,b27,0.43,b27,o-f<0.63
1963,b25,0.16,b25,0.38,b25,0.38,b25,o-f<0.63
1964,b20,0.12,b20,0.37,b20,0.37,b20,o-f<0.63
1965,andy,0.13,lan,0.37,lan,0.37,lan,o-f<0.63
1966,lan,0.27,lan,0.24,lan,0.24,lan,o-f<0.63
1967,b26,0.12,b26,0.22,b26,0.22,b26,o-f<0.63
1968,b19,0.15,b19,0.33,b19,0.33,b19,o-f<0.63
1969,b19,0.1,b20,0.15,b20,0.15,b20,o-f<0.63
1970,b22,0.19,b22,0.42,b22,0.42,b22,o-f<0.63
1971,zj,0.21,zj,0.2,zj,0.2,zj,o-f<0.63
1972,b12,0.16,b12,0.4,b12,0.4,b12,o-f<0.63
1973,b24,0.16,b15,0.12,b15,0.12,b24,o-f<0.63
1974,b17,0.15,b18,0.14,b18,0.14,b17,o-f<0.63
1975,trump,0.2,trump,0.42,trump,0.42,trump,o-f<0.63
1976,b13,0.17,b13,0.13,b13,0.13,b13,o-f<0.63
1977,b26,0.15,b26,0.36,b26,0.36,b26,o-f<0.63
1978,b21,0.14,b21,0.22,b21,0.22,b21,o-f<0.63
1979,b23,0.21,b23,0.32,b23,0.32,b23,o-f<0.63
1980,b24,0.15,b24,0.39,b24,0.39,b24,o-f<0.63
1981,b11,0.12,b11,0.23,b11,0.23,b11,o-f<0.63
1982,b11,0.14,b26,0.14,b26,0.14,b11,o-f<0.63
1983,b21,0.14,b21,0.28,b21,0.28,b21,o-f<0.63
1984,zj,0.25,zj,0.26,zj,0.26,zj,o-f<0.63
1985,b16,0.19,b16,0.26,b16,0.26,b16,o-f<0.63
1986,b12,0.15,b12,0.49,b12,0.49,b12,o-f<0.63
1987,b15,0.2,b15,0.45,b15,0.45,b15,o-f<0.63
1988,b22,0.17,b24,0.13,b24,0.13,b22,o-f<0.63
1989,b24,0.19,b24,0.17,b24,0.17,b24,o-f<0.63
1990,b11,0.15,b26,0.12,b26,0.12,b11,o-f<0.63
1991,b19,0.17,b19,0.3,b19,0.3,b19,o-f<0.63
1992,trump,0.24,trump,0.22,trump,0.22,trump,o-f<0.63
1993,b23,0.1,b23,0.17,b23,0.17,b15,o-f<0.63
1994,b12,0.17,b12,0.45,b12,0.45,b12,o-f<0.63
1995,b12,0.18,b12,0.44,b12,0.44,b12,o-f<0.63
1996,b24,0.1,b13,0.18,b13,0.18,b13,o-f<0.63
1997,trump,0.12,trump,0.23,trump,0.23,trump,o-f<0.63
1998,b16,0.11,b16,0.14,b16,0.14,b16,o-f<0.63
1999,b13,0.14,b12,0.2,b12,0.2,b13,o-f<0.63
2000,trump,0.23,trump,0.41,trump,0.41,trump,o-f<0.63
2001,lan,0.28,lan,0.3,lan,0.3,lan,o-f<0.63
2002,andy,0.11,b22,0.14,b22,0.14,b15,o-f<0.63
2003,b15,0.18,b15,0.47,b15,0.47,b15,o-f<0.63
2004,b12,0.09,b12,0.24,b12,0.24,b12,o-f<0.63
2005,b15,0.08,b26,0.16,b26,0.16,b15,o-f<0.63
2006,b23,0.13,b11,0.19,b11,0.19,b26,o-f<0.63
2007,b23,0.2,b23,0.38,b23,0.38,b23,o-f<0.63
2008,b23,0.12,b19,0.14,b19,0.14,b21,o-f<0.63
2009,b23,0.15,b25,0.13,b25,0.13,b26,o-f<0.63
2010,andy,0.09,b24,0.14,b24,0.14,b15,o-f<0.63
2011,b17,0.1,b17,0.48,b17,0.48,b17,o-f<0.63
2012,b11,0.2,b11,0.38,b11,0.38,b11,o-f<0.63
2013,b13,0.18,b15,0.22,b15,0.22,b13,o-f<0.63
2014,b18,0.13,b18,0.18,b18,0.18,b18,o-f<0.63
2015,andy,0.12,b24,0.16,b24,0.16,b15,o-f<0.63
2016,b18,0.14,b18,0.35,b18,0.35,b18,o-f<0.63
2017,andy,0.26,andy,0.33,andy,0.33,andy,o-f<0.63
2018,b16,0.15,b16,0.14,b16,0.14,b16,o-f<0.63
2019,b16,0.18,b16,0.23,b16,0.23,b16,o-f<0.63
2020,b16,0.2,b16,0.23,b16,0.23,b16,o-f<0.63
2021,b12,0.12,b12,0.41,b12,0.41,b12,o-f<0.63
2022,b21,0.12,b21,0.13,b21,0.13,b21,o-f<0.63
2023,b23,0.25,b23,0.37,b23,0.37,b23,o-f<0.63
2024,b21,0.12,b21,0.12,b21,0.12,b21,o-f<0.63
2025,b19,0.1,b16,0.09,b16,0.09,b20,o-f<0.63
2026,zj,0.23,zj,0.25,zj,0.25,zj,o-f<0.63
2027,b23,0.22,b23,0.23,b23,0.23,b23,o-f<0.63
2028,b12,0.14,b12,0.47,b12,0.47,b12,o-f<0.63
