id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
1547,b16,0.81,b16,0.9,b16,0.81,b16,c= o-f>0.63
1548,b23,0.95,b23,0.76,b23,0.95,b23,c= o-f>0.63
1549,b21,0.19,b21,0.63,b21,0.19,b21,o-f<0.63
1550,b27,0.89,b27,0.96,b27,0.89,b27,c= o-f>0.63
1551,b18,0.77,b18,0.41,b18,0.77,b18,c= o-f>0.63
1552,b26,0.92,b26,0.43,b26,0.92,b26,c= o-f>0.63
1553,b22,0.91,b22,0.81,b22,0.91,b22,c= o-f>0.63
1554,lan,0.53,b15,0.46,lan,0.53,lan,o-f<0.63
1555,b20,0.69,b20,0.41,b20,0.69,b20,o-f<0.63
1556,b25,0.88,b25,0.78,b25,0.88,b25,c= o-f>0.63
1557,b16,0.93,b16,0.96,b16,0.93,b16,c= o-f>0.63
1558,b11,0.8,b11,0.98,b11,0.8,b11,c= o-f>0.63
1559,b19,0.56,b16,0.52,b19,0.56,b19,o-f<0.63
1560,b13,0.66,b13,0.69,b13,0.66,b13,o-f<0.63
1561,andy,0.39,zj,0.49,andy,0.39,andy,o-f<0.63
1562,b23,0.25,b11,0.81,b23,0.25,b11,o-f<0.63
1563,b20,0.87,b20,0.97,b20,0.87,b20,c= o-f>0.63
1564,b15,0.71,b15,0.88,b15,0.71,b15,c= o-f>0.63
1565,b19,0.88,b18,0.35,b19,0.88,b19,c= o-f>0.63
1566,b26,0.19,b22,0.87,b26,0.19,b15,o-f<0.63
1567,b20,0.49,b20,0.76,b20,0.49,b20,o-f<0.63
1568,b26,0.67,b26,0.54,b26,0.67,b26,o-f<0.63
1569,b26,0.9,b26,0.64,b26,0.9,b26,c= o-f>0.63
1570,b22,0.95,b16,0.23,b22,0.95,b22,c= o-f>0.63
1571,zj,0.95,zj,0.91,zj,0.95,zj,c= o-f>0.63
1572,b22,0.95,b22,0.91,b22,0.95,b22,c= o-f>0.63
1573,b17,0.76,b17,0.79,b17,0.76,b17,c= o-f>0.63
1574,b15,0.33,b17,0.33,b15,0.33,b15,o-f<0.63
1575,trump,0.68,trump,0.73,trump,0.68,trump,o-f<0.63
1576,lan,0.85,lan,0.96,lan,0.85,lan,c= o-f>0.63
1577,trump,0.93,trump,0.87,trump,0.93,trump,c= o-f>0.63
1578,b18,0.78,b18,0.32,b18,0.78,b18,c= o-f>0.63
1579,b21,0.78,b21,0.95,b21,0.78,b21,c= o-f>0.63
1580,b20,0.62,b20,0.96,b20,0.62,b20,o-f<0.63
1581,b18,0.82,b18,0.37,b18,0.82,b18,c= o-f>0.63
1582,b12,0.88,b12,0.91,b12,0.88,b12,c= o-f>0.63
1583,b13,0.93,b26,0.27,b13,0.93,b13,c= o-f>0.63
1584,b22,0.89,b22,0.95,b22,0.89,b22,c= o-f>0.63
1585,b26,0.7,b26,0.69,b26,0.7,b26,c= o-f>0.63
1586,b19,0.36,b20,0.33,b19,0.36,b19,o-f<0.63
1587,b21,0.19,b26,0.44,b21,0.19,b21,o-f<0.63
1588,b16,0.87,b16,0.85,b16,0.87,b16,c= o-f>0.63
1589,b27,0.89,b27,0.28,b27,0.89,b27,c= o-f>0.63
1590,b13,0.92,b13,0.93,b13,0.92,b13,c= o-f>0.63
1591,b20,0.84,b20,0.74,b20,0.84,b20,c= o-f>0.63
1592,zj,0.95,zj,0.9,zj,0.95,zj,c= o-f>0.63
1593,b22,0.9,b22,0.97,b22,0.9,b22,c= o-f>0.63
1594,andy,0.84,b13,0.21,andy,0.84,andy,c= o-f>0.63
1595,b15,0.82,b15,0.8,b15,0.82,b15,c= o-f>0.63
1596,b22,0.82,b22,0.36,b22,0.82,b26,c= o-f>0.63
1597,b21,0.75,b21,0.93,b21,0.75,b21,c= o-f>0.63
1598,b19,0.29,b15,0.46,b19,0.29,b19,o-f<0.63
1599,b20,0.39,b20,0.95,b20,0.39,b20,o-f<0.63
1600,b15,0.85,b15,0.95,b15,0.85,b15,c= o-f>0.63
1601,b12,0.91,b12,0.94,b12,0.91,b12,c= o-f>0.63
1602,b11,0.96,b11,0.83,b11,0.96,b11,c= o-f>0.63
1603,b27,0.95,b27,0.93,b27,0.95,b27,c= o-f>0.63
1604,b18,0.94,b18,0.91,b18,0.94,b18,c= o-f>0.63
1605,b15,0.87,b15,0.92,b15,0.87,b15,c= o-f>0.63
1606,b18,0.95,b18,0.23,b18,0.95,b18,c= o-f>0.63
1607,b23,0.93,b23,0.92,b23,0.93,b23,c= o-f>0.63
1608,b22,0.81,b13,0.36,b22,0.81,b13,c= o-f>0.63
1609,b22,0.93,b22,0.98,b22,0.93,b22,c= o-f>0.63
1610,b20,0.77,b20,0.94,b20,0.77,b20,c= o-f>0.63
1611,andy,0.9,b25,0.42,andy,0.9,andy,c= o-f>0.63
1612,b23,0.93,b23,0.95,b23,0.93,b23,c= o-f>0.63
1613,b13,0.95,b13,0.97,b13,0.95,b13,c= o-f>0.63
1614,b21,0.86,b21,0.95,b21,0.86,b21,c= o-f>0.63
1615,b23,0.92,b23,0.97,b23,0.92,b23,c= o-f>0.63
1616,b20,0.87,b20,0.96,b20,0.87,b20,c= o-f>0.63
1617,b23,0.4,b20,0.32,b23,0.4,b23,o-f<0.63
1618,b26,0.93,b26,0.93,b26,0.93,b26,c= o-f>0.63
1619,b16,0.64,b16,0.95,b16,0.64,b16,o-f<0.63
1620,b20,0.9,b20,0.9,b20,0.9,b20,c= o-f>0.63
1621,b18,0.96,b18,0.91,b18,0.96,b18,c= o-f>0.63
1622,b16,0.9,b16,0.9,b16,0.9,b16,c= o-f>0.63
1623,b27,0.75,b23,0.39,b27,0.75,b27,c= o-f>0.63
1624,zj,0.64,b26,0.27,zj,0.64,zj,o-f<0.63
1625,b22,0.35,b15,0.33,b22,0.35,b19,o-f<0.63
1626,b26,0.73,b20,0.56,b26,0.73,b26,c= o-f>0.63
1627,b18,0.94,b18,0.78,b18,0.94,b18,c= o-f>0.63
1628,b19,0.93,b19,0.93,b19,0.93,b19,c= o-f>0.63
1629,b20,0.85,b20,0.86,b20,0.85,b20,c= o-f>0.63
1630,b12,0.84,b12,0.85,b12,0.84,b12,c= o-f>0.63
1631,b26,0.26,b19,0.21,b26,0.26,b26,o-f<0.63
1632,b19,0.49,b21,0.48,b19,0.49,b21,o-f<0.63
1633,b16,0.94,b16,0.96,b16,0.94,b16,c= o-f>0.63
1634,b27,0.79,b27,0.82,b27,0.79,b27,c= o-f>0.63
1635,b18,0.41,b24,0.17,b18,0.41,b18,o-f<0.63
1636,trump,0.5,trump,0.95,trump,0.5,trump,o-f<0.63
1637,trump,0.7,trump,0.57,trump,0.7,trump,c= o-f>0.63
1638,b21,0.88,b21,0.98,b21,0.88,b21,c= o-f>0.63
1639,lan,0.86,lan,0.91,lan,0.86,lan,c= o-f>0.63
1640,trump,0.83,trump,0.94,trump,0.83,trump,c= o-f>0.63
1641,b27,0.76,b27,0.94,b27,0.76,b27,c= o-f>0.63
1642,trump,0.83,trump,0.97,trump,0.83,trump,c= o-f>0.63
1643,b24,0.92,b24,0.82,b24,0.92,b24,c= o-f>0.63
1644,b26,0.88,b26,0.68,b26,0.88,b26,c= o-f>0.63
1645,b19,0.85,b17,0.5,b19,0.85,b19,c= o-f>0.63
1646,b26,0.94,b26,0.81,b26,0.94,b26,c= o-f>0.63
1647,b17,0.52,b17,0.82,b17,0.52,b17,o-f<0.63
1648,b12,0.95,b12,0.89,b12,0.95,b12,c= o-f>0.63
1649,b15,0.95,b15,0.97,b15,0.95,b15,c= o-f>0.63
1650,b13,0.95,b17,0.23,b13,0.95,b13,c= o-f>0.63
1651,b11,0.9,b11,0.95,b11,0.9,b11,c= o-f>0.63
1652,b21,0.9,b21,0.96,b21,0.9,b21,c= o-f>0.63
1653,b17,0.93,b17,0.93,b17,0.93,b17,c= o-f>0.63
1654,b15,0.93,b15,0.91,b15,0.93,b15,c= o-f>0.63
1655,b11,0.89,b11,0.99,b11,0.89,b11,c= o-f>0.63
1656,b16,0.27,b20,0.23,b16,0.27,b24,o-f<0.63
1657,b15,0.92,b15,0.9,b15,0.92,b15,c= o-f>0.63
1658,b26,0.87,b26,0.34,b26,0.87,b26,c= o-f>0.63
1659,b15,0.93,b15,0.88,b15,0.93,b15,c= o-f>0.63
1660,b19,0.88,b19,0.56,b19,0.88,b19,c= o-f>0.63
1661,b22,0.97,b15,0.56,b22,0.97,b15,c= o-f>0.63
1662,trump,0.63,trump,0.97,trump,0.63,trump,o-f<0.63
1663,b15,0.91,b15,0.86,b15,0.91,b15,c= o-f>0.63
1664,b23,0.91,b23,0.91,b23,0.91,b23,c= o-f>0.63
1665,b26,0.86,b26,0.72,b26,0.86,b26,c= o-f>0.63
1666,b17,0.71,b12,0.24,b17,0.71,b17,c= o-f>0.63
1667,b18,0.97,b18,0.75,b18,0.97,b18,c= o-f>0.63
1668,b25,0.51,b25,0.6,b25,0.51,b25,o-f<0.63
1669,b15,0.89,b15,0.88,b15,0.89,b15,c= o-f>0.63
1670,b26,0.92,b26,0.39,b26,0.92,b26,c= o-f>0.63
1671,b12,0.88,b12,0.9,b12,0.88,b12,c= o-f>0.63
1672,b25,0.95,b25,0.98,b25,0.95,b25,c= o-f>0.63
1673,b21,0.48,b21,0.94,b21,0.48,b21,o-f<0.63
1674,b22,0.85,b26,0.61,b22,0.85,b12,c= o-f>0.63
1675,b19,0.82,b16,0.25,b19,0.82,b19,c= o-f>0.63
1676,b25,0.87,b25,0.87,b25,0.87,b25,c= o-f>0.63
1677,b25,0.94,b25,0.98,b25,0.94,b25,c= o-f>0.63
1678,b26,0.92,b26,0.32,b26,0.92,b26,c= o-f>0.63
1679,b22,0.87,b22,0.97,b22,0.87,b22,c= o-f>0.63
1680,zj,0.95,zj,0.57,zj,0.95,zj,c= o-f>0.63
1681,b16,0.39,b26,0.25,b16,0.39,b16,o-f<0.63
1682,andy,0.74,b15,0.27,andy,0.74,andy,c= o-f>0.63
1683,b12,0.96,b12,0.93,b12,0.96,b12,c= o-f>0.63
1684,b18,0.59,b25,0.34,b18,0.59,b18,o-f<0.63
1685,trump,0.54,trump,0.89,trump,0.54,trump,o-f<0.63
1686,zj,0.88,zj,0.77,zj,0.88,zj,c= o-f>0.63
1687,b20,0.86,b20,0.96,b20,0.86,b20,c= o-f>0.63
1688,b23,0.95,b23,0.97,b23,0.95,b23,c= o-f>0.63
1689,b21,0.88,b21,0.64,b21,0.88,b21,c= o-f>0.63
1690,b17,0.74,b18,0.36,b17,0.74,b17,c= o-f>0.63
1691,b16,0.88,b16,0.94,b16,0.88,b16,c= o-f>0.63
1692,b13,0.93,b13,0.96,b13,0.93,b13,c= o-f>0.63
1693,b27,0.94,b27,0.98,b27,0.94,b27,c= o-f>0.63
1694,lan,0.83,lan,0.55,lan,0.83,lan,c= o-f>0.63
1695,b24,0.94,b24,0.95,b24,0.94,b24,c= o-f>0.63
1696,b24,0.89,b24,0.88,b24,0.89,b24,c= o-f>0.63
1697,b13,0.93,b13,0.93,b13,0.93,b13,c= o-f>0.63
1698,b21,0.83,b21,0.85,b21,0.83,b21,c= o-f>0.63
1699,b11,0.62,b26,0.3,b11,0.62,b11,o-f<0.63
1700,b26,0.94,b15,0.37,b26,0.94,b26,c= o-f>0.63
1701,zj,0.96,zj,0.96,zj,0.96,zj,c= o-f>0.63
1702,b12,0.86,b12,0.63,b12,0.86,b12,c= o-f>0.63
1703,b24,0.96,b24,0.96,b24,0.96,b24,c= o-f>0.63
1704,b18,0.39,b25,0.49,b18,0.39,b24,o-f<0.63
1705,b18,0.62,b18,0.73,b18,0.62,b18,o-f<0.63
1706,b17,0.86,b17,0.96,b17,0.86,b17,c= o-f>0.63
1707,b11,0.89,b11,0.98,b11,0.89,b11,c= o-f>0.63
1708,b11,0.86,b19,0.35,b11,0.86,b11,c= o-f>0.63
1709,andy,0.79,andy,0.39,andy,0.79,andy,c= o-f>0.63
1710,b26,0.95,b26,0.91,b26,0.95,b26,c= o-f>0.63
1711,b23,0.82,b17,0.59,b23,0.82,b23,c= o-f>0.63
1712,b25,0.83,b25,0.88,b25,0.83,b25,c= o-f>0.63
1713,b20,0.8,b20,0.87,b20,0.8,b20,c= o-f>0.63
1714,b12,0.91,b12,0.94,b12,0.91,b12,c= o-f>0.63
1715,b27,0.94,b27,0.95,b27,0.94,b27,c= o-f>0.63
1716,b25,0.36,b19,0.39,b25,0.36,b25,o-f<0.63
1717,b16,0.8,b16,0.78,b16,0.8,b16,c= o-f>0.63
1718,b20,0.93,b20,0.98,b20,0.93,b20,c= o-f>0.63
1719,b20,0.85,b20,0.89,b20,0.85,b20,c= o-f>0.63
1720,b16,0.88,b16,0.78,b16,0.88,b16,c= o-f>0.63
1721,b19,0.87,b19,0.63,b19,0.87,b19,c= o-f>0.63
1722,b15,0.95,b15,0.95,b15,0.95,b15,c= o-f>0.63
1723,b16,0.89,b16,0.95,b16,0.89,b16,c= o-f>0.63
1724,b20,0.69,b20,0.91,b20,0.69,b20,o-f<0.63
1725,b20,0.72,b20,0.9,b20,0.72,b20,c= o-f>0.63
1726,b17,0.86,b18,0.45,b17,0.86,b17,c= o-f>0.63
1727,b12,0.96,b12,0.84,b12,0.96,b12,c= o-f>0.63
1728,b11,0.93,b11,0.97,b11,0.93,b11,c= o-f>0.63
1729,b21,0.85,b21,0.99,b21,0.85,b21,c= o-f>0.63
1730,trump,0.66,trump,0.89,trump,0.66,trump,o-f<0.63
1731,b15,0.89,b15,0.41,b15,0.89,b15,c= o-f>0.63
1732,b21,0.93,b21,0.9,b21,0.93,b21,c= o-f>0.63
1733,b13,0.96,b13,0.56,b13,0.96,b13,c= o-f>0.63
1734,b26,0.77,b26,0.74,b26,0.77,b26,c= o-f>0.63
1735,lan,0.88,lan,0.46,lan,0.88,lan,c= o-f>0.63
1736,b26,0.94,b26,0.34,b26,0.94,b26,c= o-f>0.63
1737,b24,0.75,b24,0.63,b24,0.75,b24,c= o-f>0.63
1738,b16,0.92,b16,0.62,b16,0.92,b16,c= o-f>0.63
1739,trump,0.46,trump,0.95,trump,0.46,trump,o-f<0.63
1740,b26,0.96,b26,0.75,b26,0.96,b26,c= o-f>0.63
1741,b25,0.98,b25,0.97,b25,0.98,b25,c= o-f>0.63
1742,b16,0.86,b16,0.89,b16,0.86,b16,c= o-f>0.63
1743,b23,0.44,b26,0.34,b23,0.44,b26,o-f<0.63
1744,b18,0.96,b18,0.93,b18,0.96,b18,c= o-f>0.63
1745,lan,0.92,lan,0.97,lan,0.92,lan,c= o-f>0.63
1746,b25,0.97,b25,0.95,b25,0.97,b25,c= o-f>0.63
1747,b11,0.94,b11,0.73,b11,0.94,b11,c= o-f>0.63
1748,b19,0.9,b19,0.56,b19,0.9,b19,c= o-f>0.63
1749,trump,0.86,trump,0.96,trump,0.86,trump,c= o-f>0.63
1750,b24,0.42,b24,0.41,b24,0.42,b24,o-f<0.63
1751,trump,0.67,trump,0.6,trump,0.67,trump,o-f<0.63
1752,b25,0.94,b25,0.84,b25,0.94,b25,c= o-f>0.63
1753,b13,0.92,b13,0.9,b13,0.92,b13,c= o-f>0.63
1754,b24,0.56,b26,0.27,b24,0.56,b24,o-f<0.63
1755,trump,0.83,trump,0.97,trump,0.83,trump,c= o-f>0.63
1756,b20,0.59,b20,0.94,b20,0.59,b20,o-f<0.63
1757,b13,0.96,b13,0.84,b13,0.96,b13,c= o-f>0.63
1758,b12,0.85,b12,0.47,b12,0.85,b12,c= o-f>0.63
1759,b22,0.96,b22,0.86,b22,0.96,b22,c= o-f>0.63
1760,zj,0.92,zj,0.9,zj,0.92,zj,c= o-f>0.63
1761,lan,0.87,lan,0.67,lan,0.87,lan,c= o-f>0.63
1762,b11,0.96,b11,0.97,b11,0.96,b11,c= o-f>0.63
1763,zj,0.93,zj,0.87,zj,0.93,zj,c= o-f>0.63
1764,b22,0.95,b22,0.94,b22,0.95,b22,c= o-f>0.63
1765,lan,0.88,lan,0.46,lan,0.88,lan,c= o-f>0.63
1766,b23,0.92,b23,0.78,b23,0.92,b23,c= o-f>0.63
1767,b24,0.93,b24,0.88,b24,0.93,b24,c= o-f>0.63
1768,b20,0.52,b20,0.64,b20,0.52,b20,o-f<0.63
1769,b24,0.93,b24,0.92,b24,0.93,b24,c= o-f>0.63
1770,b12,0.91,b12,0.88,b12,0.91,b12,c= o-f>0.63
1771,b11,0.88,b11,0.98,b11,0.88,b11,c= o-f>0.63
1772,b24,0.84,b24,0.56,b24,0.84,b24,c= o-f>0.63
1773,b24,0.8,b24,0.93,b24,0.8,b24,c= o-f>0.63
1774,b11,0.84,b11,0.67,b11,0.84,b11,c= o-f>0.63
1775,b25,0.97,b25,0.87,b25,0.97,b25,c= o-f>0.63
1776,b20,0.32,b20,0.61,b20,0.32,b20,o-f<0.63
1777,b11,0.97,b11,0.87,b11,0.97,b11,c= o-f>0.63
1778,b15,0.81,b26,0.5,b15,0.81,b15,c= o-f>0.63
1779,lan,0.92,lan,0.68,lan,0.92,lan,c= o-f>0.63
1780,b22,0.44,b22,0.4,b22,0.44,b13,o-f<0.63
1781,b26,0.3,b26,0.3,b26,0.3,b20,o-f<0.63
1782,b17,0.95,b17,0.96,b17,0.95,b17,c= o-f>0.63
1783,trump,0.79,trump,0.97,trump,0.79,trump,c= o-f>0.63
1784,b18,0.94,b16,0.22,b18,0.94,b18,c= o-f>0.63
1785,b18,0.8,b18,0.51,b18,0.8,b18,c= o-f>0.63
1786,b24,0.93,b24,0.94,b24,0.93,b24,c= o-f>0.63
1787,b18,0.97,b18,0.75,b18,0.97,b18,c= o-f>0.63
1788,b17,0.89,b17,0.68,b17,0.89,b17,c= o-f>0.63
1789,zj,0.96,zj,0.98,zj,0.96,zj,c= o-f>0.63
1790,b21,0.72,b21,0.86,b21,0.72,b21,c= o-f>0.63
1791,b27,0.68,b27,0.82,b27,0.68,b27,o-f<0.63
1792,b26,0.84,b20,0.23,b26,0.84,b20,c= o-f>0.63
1793,b22,0.96,b22,0.97,b22,0.96,b22,c= o-f>0.63
1794,b22,0.94,b22,0.97,b22,0.94,b22,c= o-f>0.63
1795,trump,0.77,trump,0.95,trump,0.77,trump,c= o-f>0.63
1796,b22,0.93,b22,0.39,b22,0.93,b22,c= o-f>0.63
1797,b13,0.74,b13,0.97,b13,0.74,b13,c= o-f>0.63
1798,b11,0.61,b11,0.94,b11,0.61,b11,o-f<0.63
1799,lan,0.91,lan,0.88,lan,0.91,lan,c= o-f>0.63
1800,b13,0.96,b13,0.91,b13,0.96,b13,c= o-f>0.63
1801,b22,0.26,lan,0.43,b22,0.26,lan,o-f<0.63
1802,b21,0.76,b21,0.83,b21,0.76,b21,c= o-f>0.63
1803,b13,0.54,b13,0.91,b13,0.54,b13,o-f<0.63
1804,b22,0.56,zj,0.6,b22,0.56,zj,o-f<0.63
1805,b24,0.62,b24,0.61,b24,0.62,b24,o-f<0.63
1806,b11,0.76,b11,0.89,b11,0.76,b11,c= o-f>0.63
1807,b26,0.93,b18,0.26,b26,0.93,b26,c= o-f>0.63
1808,b24,0.73,b24,0.84,b24,0.73,b24,c= o-f>0.63
1809,b25,0.98,b25,0.9,b25,0.98,b25,c= o-f>0.63
1810,b18,0.8,b18,0.6,b18,0.8,b18,c= o-f>0.63
1811,b25,0.77,b25,0.84,b25,0.77,b25,c= o-f>0.63
1812,b26,0.61,b26,0.86,b26,0.61,b26,o-f<0.63
1813,b15,0.89,b15,0.38,b15,0.89,b15,c= o-f>0.63
1814,b21,0.82,b21,0.85,b21,0.82,b21,c= o-f>0.63
1815,b22,0.6,b15,0.66,b22,0.6,b15,o-f<0.63
1816,b18,0.94,b18,0.57,b18,0.94,b18,c= o-f>0.63
1817,b19,0.9,b19,0.64,b19,0.9,b19,c= o-f>0.63
1818,b19,0.24,b20,0.3,b19,0.24,b20,o-f<0.63
1819,b16,0.51,b20,0.76,b16,0.51,b20,o-f<0.63
1820,b25,0.96,b25,0.67,b25,0.96,b25,c= o-f>0.63
1821,b20,0.51,b20,0.6,b20,0.51,b20,o-f<0.63
1822,b22,0.94,b22,0.98,b22,0.94,b22,c= o-f>0.63
1823,b26,0.92,b26,0.59,b26,0.92,b26,c= o-f>0.63
1824,b16,0.81,b26,0.43,b16,0.81,b16,c= o-f>0.63
1825,b18,0.94,b26,0.25,b18,0.94,b18,c= o-f>0.63
1826,b17,0.96,b17,0.92,b17,0.96,b17,c= o-f>0.63
1827,b16,0.84,b16,0.71,b16,0.84,b16,c= o-f>0.63
1828,b18,0.85,b18,0.71,b18,0.85,b18,c= o-f>0.63
1829,b16,0.95,b16,0.9,b16,0.95,b16,c= o-f>0.63
1830,b11,0.89,b11,0.98,b11,0.89,b11,c= o-f>0.63
1831,b25,0.94,b25,0.89,b25,0.94,b25,c= o-f>0.63
1832,b19,0.38,b19,0.49,b19,0.38,b19,o-f<0.63
1833,b17,0.91,b17,0.97,b17,0.91,b17,c= o-f>0.63
1834,b24,0.9,b12,0.53,b24,0.9,b24,c= o-f>0.63
1835,b23,0.46,b26,0.3,b23,0.46,b26,o-f<0.63
1836,b11,0.93,b11,0.95,b11,0.93,b11,c= o-f>0.63
1837,b17,0.95,b17,0.91,b17,0.95,b17,c= o-f>0.63
1838,b23,0.95,b23,0.93,b23,0.95,b23,c= o-f>0.63
1839,zj,0.95,zj,0.86,zj,0.95,zj,c= o-f>0.63
1840,b25,0.93,b25,0.9,b25,0.93,b25,c= o-f>0.63
1841,b19,0.94,b19,0.92,b19,0.94,b19,c= o-f>0.63
1842,b25,0.32,b26,0.35,b25,0.32,b19,o-f<0.63
1843,b11,0.91,b11,0.99,b11,0.91,b11,c= o-f>0.63
1844,b23,0.85,b23,0.91,b23,0.85,b23,c= o-f>0.63
1845,b16,0.86,b16,0.92,b16,0.86,b16,c= o-f>0.63
1846,b11,0.89,b11,0.99,b11,0.89,b11,c= o-f>0.63
1847,b19,0.83,b19,0.28,b19,0.83,b19,c= o-f>0.63
1848,b11,0.7,b11,0.8,b11,0.7,b11,c= o-f>0.63
1849,b11,0.94,b11,0.96,b11,0.94,b11,c= o-f>0.63
1850,b20,0.92,b20,0.97,b20,0.92,b20,c= o-f>0.63
1851,b22,0.24,b25,0.29,b22,0.24,b16,o-f<0.63
1852,b26,0.69,b26,0.24,b26,0.69,b26,o-f<0.63
1853,b27,0.9,b27,0.95,b27,0.9,b27,c= o-f>0.63
1854,b22,0.3,b22,0.35,b22,0.3,b21,o-f<0.63
1855,b16,0.81,b16,0.7,b16,0.81,b16,c= o-f>0.63
1856,b23,0.8,b23,0.97,b23,0.8,b23,c= o-f>0.63
1857,b11,0.83,b11,0.38,b11,0.83,b11,c= o-f>0.63
1858,b23,0.67,b15,0.42,b23,0.67,b23,o-f<0.63
1859,trump,0.67,trump,0.74,trump,0.67,trump,o-f<0.63
1860,b26,0.85,b17,0.56,b26,0.85,b26,c= o-f>0.63
1861,b12,0.92,b12,0.94,b12,0.92,b12,c= o-f>0.63
1862,b21,0.87,b21,0.85,b21,0.87,b21,c= o-f>0.63
1863,b24,0.97,b24,0.98,b24,0.97,b24,c= o-f>0.63
1864,b25,0.97,b24,0.5,b25,0.97,b25,c= o-f>0.63
1865,zj,0.92,zj,0.92,zj,0.92,zj,c= o-f>0.63
1866,b25,0.94,b25,0.97,b25,0.94,b25,c= o-f>0.63
1867,b18,0.98,b18,0.9,b18,0.98,b18,c= o-f>0.63
1868,b21,0.88,b21,0.82,b21,0.88,b21,c= o-f>0.63
1869,b26,0.81,b20,0.83,b26,0.81,b20,c= o-f>0.63
1870,b13,0.91,b13,0.96,b13,0.91,b13,c= o-f>0.63
1871,b27,0.82,b27,0.36,b27,0.82,b27,c= o-f>0.63
1872,b21,0.85,b21,0.94,b21,0.85,b21,c= o-f>0.63
1873,b23,0.96,b26,0.58,b23,0.96,b23,c= o-f>0.63
1874,b17,0.92,b17,0.73,b17,0.92,b17,c= o-f>0.63
1875,b15,0.93,b15,0.89,b15,0.93,b15,c= o-f>0.63
1876,b11,0.9,b11,0.99,b11,0.9,b11,c= o-f>0.63
1877,trump,0.85,trump,0.96,trump,0.85,trump,c= o-f>0.63
1878,zj,0.98,zj,0.72,zj,0.98,zj,c= o-f>0.63
1879,b27,0.94,b27,0.98,b27,0.94,b27,c= o-f>0.63
1880,b19,0.92,b19,0.85,b19,0.92,b19,c= o-f>0.63
1881,b16,0.8,b16,0.76,b16,0.8,b16,c= o-f>0.63
1882,b26,0.91,b26,0.8,b26,0.91,b26,c= o-f>0.63
1883,b26,0.86,b23,0.64,b26,0.86,b26,c= o-f>0.63
1884,b11,0.94,b11,0.99,b11,0.94,b11,c= o-f>0.63
1885,andy,0.71,zj,0.68,andy,0.71,andy,c= o-f>0.63
1886,b11,0.85,b11,0.29,b11,0.85,b11,c= o-f>0.63
1887,b12,0.87,b12,0.92,b12,0.87,b12,c= o-f>0.63
1888,b23,0.91,b23,0.87,b23,0.91,b23,c= o-f>0.63
1889,b22,0.94,b22,0.95,b22,0.94,b22,c= o-f>0.63
1890,b17,0.39,b17,0.91,b17,0.39,b17,o-f<0.63
1891,b16,0.43,b23,0.24,b16,0.43,b16,o-f<0.63
1892,b12,0.57,b12,0.69,b12,0.57,b12,o-f<0.63
1893,b23,0.91,b23,0.66,b23,0.91,b23,c= o-f>0.63
1894,b12,0.38,b12,0.38,b12,0.38,b12,o-f<0.63
1895,b21,0.7,b21,0.97,b21,0.7,b21,c= o-f>0.63
1896,b23,0.95,b23,0.94,b23,0.95,b23,c= o-f>0.63
1897,b18,0.98,b18,0.76,b18,0.98,b18,c= o-f>0.63
1898,b12,0.89,b18,0.37,b12,0.89,b12,c= o-f>0.63
1899,b12,0.95,b12,0.85,b12,0.95,b12,c= o-f>0.63
1900,b16,0.85,b16,0.5,b16,0.85,b16,c= o-f>0.63
1901,b15,0.88,b15,0.89,b15,0.88,b15,c= o-f>0.63
1902,b11,0.79,b11,0.92,b11,0.79,b11,c= o-f>0.63
1903,b16,0.85,b16,0.84,b16,0.85,b16,c= o-f>0.63
1904,b20,0.92,b20,0.97,b20,0.92,b20,c= o-f>0.63
1905,b24,0.93,b24,0.91,b24,0.93,b24,c= o-f>0.63
1906,b23,0.97,b23,0.97,b23,0.97,b23,c= o-f>0.63
1907,b23,0.98,b23,0.97,b23,0.98,b23,c= o-f>0.63
1908,zj,0.95,zj,0.47,zj,0.95,zj,c= o-f>0.63
1909,b23,0.82,b23,0.82,b23,0.82,b23,c= o-f>0.63
1910,b25,0.97,b25,0.98,b25,0.97,b25,c= o-f>0.63
1911,trump,0.84,trump,0.93,trump,0.84,trump,c= o-f>0.63
1912,b24,0.93,b24,0.83,b24,0.93,b24,c= o-f>0.63
1913,b17,0.95,b17,0.95,b17,0.95,b17,c= o-f>0.63
1914,b22,0.75,b19,0.82,b22,0.75,b19,c= o-f>0.63
1915,b12,0.78,b12,0.9,b12,0.78,b12,c= o-f>0.63
1916,b23,0.96,b23,0.98,b23,0.96,b23,c= o-f>0.63
1917,b20,0.61,b20,0.29,b20,0.61,b20,o-f<0.63
1918,b22,0.67,b16,0.56,b22,0.67,b13,o-f<0.63
1919,b26,0.36,b26,0.51,b26,0.36,b21,o-f<0.63
1920,b20,0.5,b20,0.96,b20,0.5,b20,o-f<0.63
1921,b26,0.96,b26,0.93,b26,0.96,b26,c= o-f>0.63
1922,zj,0.98,zj,0.8,zj,0.98,zj,c= o-f>0.63
1923,b22,0.87,b22,0.97,b22,0.87,b22,c= o-f>0.63
1924,b17,0.62,b17,0.47,b17,0.62,b17,o-f<0.63
1925,b19,0.94,b19,0.9,b19,0.94,b19,c= o-f>0.63
1926,b23,0.72,b23,0.98,b23,0.72,b23,c= o-f>0.63
